"di_id","year","value"
"IS",2010,93.62
"IT",2010,68.33
"JM",2010,53.74
"JO",2010,82.47
"JP",2010,90.52
"KE",2010,23.57
"KG",2010,35.3
"KH",2010,19.81
"KI",2010,43.77
"KM",2010,27.92
"KN",2010,31.81
"KP",2010,60.21
"KR",2010,81.94
"KW",2010,98.26
"KY",2010,100
"KZ",2010,53.73
"LA",2010,33.12
"LB",2010,87.18
"LC",2010,18.45
"LI",2010,14.46
"LK",2010,18.32
"LR",2010,47.8
"LS",2010,24.75
"LT",2010,66.76
"LU",2010,88.55
"LV",2010,67.69
"LY",2010,77.64
"MA",2010,57.68
"MC",2010,100
"MD",2010,44.89
"ME",2010,63.1
"MF",2010,
"MG",2010,31.93
"MH",2010,71.34
"MK",2010,56.99
"ML",2010,36
"MM",2010,31.41
"MN",2010,67.57
"MO",2010,100
"MP",2010,89.47
"MR",2010,56.68
"MT",2010,94.67
"MU",2010,40.58
"MV",2010,39.98
"MW",2010,15.54
"MX",2010,77.83
"MY",2010,70.91
"MZ",2010,30.96
"NA",2010,41.62
"NC",2010,67.27
"NE",2010,17.56
"NG",2010,43.48
"NI",2010,57.26
"NL",2010,87.06
"NO",2010,79.1
"NP",2010,16.82
"NR",2010,100
"NZ",2010,86.17
"OM",2010,75.16
"PA",2010,65.12
"PE",2010,76.92
"PF",2010,56.48
"PG",2010,13.02
"PH",2010,45.26
"PK",2010,36.6
"PL",2010,60.89
"PR",2010,93.83
"PS",2010,74.14
"PT",2010,60.57
"PW",2010,83.36
"PY",2010,58.49
"QA",2010,98.66
"RO",2010,53.83
"RS",2010,55.21
"RU",2010,73.69
"RW",2010,23.95
"SA",2010,82.08
"SB",2010,20.05
"SC",2010,52.32
"SD",2010,33.08
"SE",2010,85.06
"SG",2010,100
"SI",2010,50.04
"SK",2010,54.69
"SL",2010,38.24
"SM",2010,94.09
"SN",2010,42.23
"SO",2010,37.26
"SR",2010,66.34
"SS",2010,17.86
"ST",2010,61.91
"SV",2010,64.29
"SX",2010,100
"SY",2010,55.68
"SZ",2010,21.49
"TC",2010,90.23
