"di_id","year","direction","flow_type","flow_name","value"
"NO",2001,"out","official","oda-out",2458355862.20205
"NO",2001,"out","official","oofs-out",0
"NO",2001,"out","private","pda-out",0
"NO",2001,"out","private","remittances-devcountries",0
"NZ",2001,"in","official","oda-capital-repay",0
"NZ",2001,"in","official","oda-interest",0
"NZ",2001,"in","official","oofs-capital-repay",0
"NZ",2001,"in","official","oofs-interest",0
"NZ",2001,"out","commercial","fdi-devcountries",0
"NZ",2001,"out","official","dfis-out",0
"NZ",2001,"out","official","oda-out",251123569.952849
"NZ",2001,"out","official","oofs-out",0
"NZ",2001,"out","private","pda-out",0
"NZ",2001,"out","private","remittances-devcountries",0
"PL",2001,"in","official","oda-capital-repay",0
"PL",2001,"in","official","oda-interest",0
"PL",2001,"in","official","oofs-capital-repay",0
"PL",2001,"in","official","oofs-interest",0
"PL",2001,"out","commercial","fdi-devcountries",0
"PL",2001,"out","official","dfis-out",0
"PL",2001,"out","official","oda-out",52912853.2528407
"PL",2001,"out","official","oofs-out",0
"PL",2001,"out","private","pda-out",0
"PL",2001,"out","private","remittances-devcountries",0
"PT",2001,"in","official","oda-capital-repay",0
"PT",2001,"in","official","oda-interest",1453807.83802847
"PT",2001,"in","official","oofs-capital-repay",1712262.56478909
"PT",2001,"in","official","oofs-interest",30481504.3373303
"PT",2001,"out","commercial","fdi-devcountries",0
"PT",2001,"out","official","dfis-out",0
"PT",2001,"out","official","oda-out",433638571.243049
"PT",2001,"out","official","oofs-out",0
"PT",2001,"out","private","pda-out",0
"PT",2001,"out","private","remittances-devcountries",0
"QA",2001,"in","official","oda-capital-repay",0
"QA",2001,"in","official","oda-interest",0
"QA",2001,"in","official","oofs-capital-repay",0
"QA",2001,"in","official","oofs-interest",0
"QA",2001,"out","commercial","fdi-devcountries",0
"QA",2001,"out","official","dfis-out",0
"QA",2001,"out","official","oda-out",0
"QA",2001,"out","official","oofs-out",0
"QA",2001,"out","private","pda-out",0
"QA",2001,"out","private","remittances-devcountries",0
"RO",2001,"in","official","oda-capital-repay",0
"RO",2001,"in","official","oda-interest",0
"RO",2001,"in","official","oofs-capital-repay",0
"RO",2001,"in","official","oofs-interest",0
"RO",2001,"out","commercial","fdi-devcountries",0
"RO",2001,"out","official","dfis-out",0
"RO",2001,"out","official","oda-out",0
"RO",2001,"out","official","oofs-out",0
"RO",2001,"out","private","pda-out",0
"RO",2001,"out","private","remittances-devcountries",0
"RU",2001,"in","official","oda-capital-repay",0
"RU",2001,"in","official","oda-interest",0
"RU",2001,"in","official","oofs-capital-repay",0
"RU",2001,"in","official","oofs-interest",0
"RU",2001,"out","commercial","fdi-devcountries",0
"RU",2001,"out","official","dfis-out",0
"RU",2001,"out","official","oda-out",0
"RU",2001,"out","official","oofs-out",0
"RU",2001,"out","private","pda-out",0
"RU",2001,"out","private","remittances-devcountries",0
"SA",2001,"in","official","oda-capital-repay",368991086.789918
"SA",2001,"in","official","oda-interest",0
"SA",2001,"in","official","oofs-capital-repay",0
"SA",2001,"in","official","oofs-interest",0
"SA",2001,"out","commercial","fdi-devcountries",0
"SA",2001,"out","official","dfis-out",0
"SA",2001,"out","official","oda-out",635056495.256896
"SA",2001,"out","official","oofs-out",0
"SA",2001,"out","private","pda-out",0
"SA",2001,"out","private","remittances-devcountries",0
"SE",2001,"in","official","oda-capital-repay",0
"SE",2001,"in","official","oda-interest",30805.4112084651
"SE",2001,"in","official","oofs-capital-repay",1956143.61173754
"SE",2001,"in","official","oofs-interest",677719.046586233
"SE",2001,"out","commercial","fdi-devcountries",0
"SE",2001,"out","official","dfis-out",0
"SE",2001,"out","official","oda-out",2565474645.44098
"SE",2001,"out","official","oofs-out",3758260.16743275
"SE",2001,"out","private","pda-out",0
"SE",2001,"out","private","remittances-devcountries",0
"SI",2001,"in","official","oda-capital-repay",0
"SI",2001,"in","official","oda-interest",0
"SI",2001,"in","official","oofs-capital-repay",0
"SI",2001,"in","official","oofs-interest",0
"SI",2001,"out","commercial","fdi-devcountries",0
"SI",2001,"out","official","dfis-out",0
"SI",2001,"out","official","oda-out",0
"SI",2001,"out","official","oofs-out",0
"SI",2001,"out","private","pda-out",0
"SI",2001,"out","private","remittances-devcountries",0
"SK",2001,"in","official","oda-capital-repay",0
"SK",2001,"in","official","oda-interest",0
"SK",2001,"in","official","oofs-capital-repay",0
"SK",2001,"in","official","oofs-interest",0
"SK",2001,"out","commercial","fdi-devcountries",0
"SK",2001,"out","official","dfis-out",0
"SK",2001,"out","official","oda-out",19186387.512891
"SK",2001,"out","official","oofs-out",0
"SK",2001,"out","private","pda-out",0
"SK",2001,"out","private","remittances-devcountries",0
"TW",2001,"in","official","oda-capital-repay",0
"TW",2001,"in","official","oda-interest",0
"TW",2001,"in","official","oofs-capital-repay",0
"TW",2001,"in","official","oofs-interest",0
"TW",2001,"out","commercial","fdi-devcountries",0
"TW",2001,"out","official","dfis-out",0
"TW",2001,"out","official","oda-out",0
"TW",2001,"out","official","oofs-out",0
"TW",2001,"out","private","pda-out",0
"TW",2001,"out","private","remittances-devcountries",0
"US",2001,"in","official","oda-capital-repay",1117863589.35495
"US",2001,"in","official","oda-interest",548698644.233408
"US",2001,"in","official","oofs-capital-repay",1434658866.48262
"US",2001,"in","official","oofs-interest",935527454.169719
"US",2001,"out","commercial","fdi-devcountries",0
"US",2001,"out","official","dfis-out",1347883612.13311
"US",2001,"out","official","oda-out",16127956102.2442
"US",2001,"out","official","oofs-out",2434926392.79593
"US",2001,"out","private","pda-out",0
"US",2001,"out","private","remittances-devcountries",0
"AE",2000,"in","official","oda-capital-repay",40095105.6675965
"AE",2000,"in","official","oda-interest",0
"AE",2000,"in","official","oofs-capital-repay",0
"AE",2000,"in","official","oofs-interest",0
"AE",2000,"out","commercial","fdi-devcountries",0
"AE",2000,"out","official","dfis-out",0
"AE",2000,"out","official","oda-out",572792942.164476
"AE",2000,"out","official","oofs-out",0
"AE",2000,"out","private","pda-out",0
"AE",2000,"out","private","remittances-devcountries",0
"AT",2000,"in","official","oda-capital-repay",1339518.57446397
"AT",2000,"in","official","oda-interest",2133884.24071585
"AT",2000,"in","official","oofs-capital-repay",134325676.583456
"AT",2000,"in","official","oofs-interest",120821460.257174
"AT",2000,"out","commercial","fdi-devcountries",0
"AT",2000,"out","official","dfis-out",0
"AT",2000,"out","official","oda-out",688559274.666612
"AT",2000,"out","official","oofs-out",247374813.949264
"AT",2000,"out","private","pda-out",0
"AT",2000,"out","private","remittances-devcountries",0
"AU",2000,"in","official","oda-capital-repay",0
"AU",2000,"in","official","oda-interest",0
"AU",2000,"in","official","oofs-capital-repay",168266849.357188
"AU",2000,"in","official","oofs-interest",80300103.003632
"AU",2000,"out","commercial","fdi-devcountries",0
"AU",2000,"out","official","dfis-out",0
"AU",2000,"out","official","oda-out",1970846436.57398
"AU",2000,"out","official","oofs-out",1170860154.31328
"AU",2000,"out","private","pda-out",0
"AU",2000,"out","private","remittances-devcountries",0
"BE",2000,"in","official","oda-capital-repay",27806029.2041204
"BE",2000,"in","official","oda-interest",2926135.58996589
"BE",2000,"in","official","oofs-capital-repay",93636338.8789086
"BE",2000,"in","official","oofs-interest",0
"BE",2000,"out","commercial","fdi-devcountries",0
"BE",2000,"out","official","dfis-out",0
"BE",2000,"out","official","oda-out",1303755968.41814
"BE",2000,"out","official","oofs-out",80151343.6468436
"BE",2000,"out","private","pda-out",0
"BE",2000,"out","private","remittances-devcountries",0
"BG",2000,"in","official","oda-capital-repay",0
"BG",2000,"in","official","oda-interest",0
"BG",2000,"in","official","oofs-capital-repay",0
"BG",2000,"in","official","oofs-interest",0
"BG",2000,"out","commercial","fdi-devcountries",0
"BG",2000,"out","official","dfis-out",0
"BG",2000,"out","official","oda-out",0
"BG",2000,"out","official","oofs-out",0
"BG",2000,"out","private","pda-out",0
"BG",2000,"out","private","remittances-devcountries",0
"CA",2000,"in","official","oda-capital-repay",38545385.4097583
"CA",2000,"in","official","oda-interest",2632752.29588124
"CA",2000,"in","official","oofs-capital-repay",1893611030.05853
"CA",2000,"in","official","oofs-interest",26485172.7968891
"CA",2000,"out","commercial","fdi-devcountries",0
"CA",2000,"out","official","dfis-out",0
"CA",2000,"out","official","oda-out",2787595966.8402
"CA",2000,"out","official","oofs-out",1906049602.28279
"CA",2000,"out","private","pda-out",0
"CA",2000,"out","private","remittances-devcountries",0
"CH",2000,"in","official","oda-capital-repay",4547362.68731703
"CH",2000,"in","official","oda-interest",4547362.68731703
"CH",2000,"in","official","oofs-capital-repay",0
"CH",2000,"in","official","oofs-interest",0
"CH",2000,"out","commercial","fdi-devcountries",0
"CH",2000,"out","official","dfis-out",0
"CH",2000,"out","official","oda-out",1691581024.99288
"CH",2000,"out","official","oofs-out",14248403.0869267
"CH",2000,"out","private","pda-out",0
"CH",2000,"out","private","remittances-devcountries",0
"CY",2000,"in","official","oda-capital-repay",0
"CY",2000,"in","official","oda-interest",0
"CY",2000,"in","official","oofs-capital-repay",0
"CY",2000,"in","official","oofs-interest",0
"CY",2000,"out","commercial","fdi-devcountries",0
"CY",2000,"out","official","dfis-out",0
"CY",2000,"out","official","oda-out",0
"CY",2000,"out","official","oofs-out",0
"CY",2000,"out","private","pda-out",0
"CY",2000,"out","private","remittances-devcountries",0
"CZ",2000,"in","official","oda-capital-repay",0
"CZ",2000,"in","official","oda-interest",0
"CZ",2000,"in","official","oofs-capital-repay",0
"CZ",2000,"in","official","oofs-interest",0
"CZ",2000,"out","commercial","fdi-devcountries",0
"CZ",2000,"out","official","dfis-out",0
"CZ",2000,"out","official","oda-out",32881110.4658992
"CZ",2000,"out","official","oofs-out",0
"CZ",2000,"out","private","pda-out",0
"CZ",2000,"out","private","remittances-devcountries",0
"DE",2000,"in","official","oda-capital-repay",1118764920.53421
"DE",2000,"in","official","oda-interest",654639169.136176
"DE",2000,"in","official","oofs-capital-repay",1969737494.67424
"DE",2000,"in","official","oofs-interest",1511198347.59392
"DE",2000,"out","commercial","fdi-devcountries",0
"DE",2000,"out","official","dfis-out",0
"DE",2000,"out","official","oda-out",8468052298.74828
"DE",2000,"out","official","oofs-out",1639106789.53143
"DE",2000,"out","private","pda-out",0
"DE",2000,"out","private","remittances-devcountries",0
"DK",2000,"in","official","oda-capital-repay",28835485.6109659
"DK",2000,"in","official","oda-interest",0
"DK",2000,"in","official","oofs-capital-repay",18587220.2098982
"DK",2000,"in","official","oofs-interest",5042538.23078012
"DK",2000,"out","commercial","fdi-devcountries",0
"DK",2000,"out","official","dfis-out",67317150.9560812
"DK",2000,"out","official","oda-out",2744593179.106
"DK",2000,"out","official","oofs-out",14327988.8887539
"DK",2000,"out","private","pda-out",0
"DK",2000,"out","private","remittances-devcountries",0
"EE",2000,"in","official","oda-capital-repay",0
"EE",2000,"in","official","oda-interest",0
"EE",2000,"in","official","oofs-capital-repay",0
"EE",2000,"in","official","oofs-interest",0
"EE",2000,"out","commercial","fdi-devcountries",0
"EE",2000,"out","official","dfis-out",0
"EE",2000,"out","official","oda-out",1247148.67439673
"EE",2000,"out","official","oofs-out",0
"EE",2000,"out","private","pda-out",0
"EE",2000,"out","private","remittances-devcountries",0
"ES",2000,"in","official","oda-capital-repay",243338855.77395
"ES",2000,"in","official","oda-interest",13465391.228598
"ES",2000,"in","official","oofs-capital-repay",0
"ES",2000,"in","official","oofs-interest",0
"ES",2000,"out","commercial","fdi-devcountries",0
"ES",2000,"out","official","dfis-out",0
"ES",2000,"out","official","oda-out",2262332443.74231
"ES",2000,"out","official","oofs-out",5347031.86801471
"ES",2000,"out","private","pda-out",0
"ES",2000,"out","private","remittances-devcountries",0
"FI",2000,"in","official","oda-capital-repay",10328580.5372884
"FI",2000,"in","official","oda-interest",1803647.64606379
"FI",2000,"in","official","oofs-capital-repay",0
"FI",2000,"in","official","oofs-interest",2435695.11177845
"FI",2000,"out","commercial","fdi-devcountries",0
"FI",2000,"out","official","dfis-out",25431172.7962938
"FI",2000,"out","official","oda-out",581992389.588429
"FI",2000,"out","official","oofs-out",3314395.2470403
"FI",2000,"out","private","pda-out",0
"FI",2000,"out","private","remittances-devcountries",0
"FR",2000,"in","official","oda-capital-repay",768127846.829949
"FR",2000,"in","official","oda-interest",0
"FR",2000,"in","official","oofs-capital-repay",507773282.465122
"FR",2000,"in","official","oofs-interest",0
"FR",2000,"out","commercial","fdi-devcountries",0
"FR",2000,"out","official","dfis-out",0
"FR",2000,"out","official","oda-out",7510708592.99025
"FR",2000,"out","official","oofs-out",528912348.312044
"FR",2000,"out","private","pda-out",0
"FR",2000,"out","private","remittances-devcountries",0
"GB",2000,"in","official","oda-capital-repay",69842365.5221494
"GB",2000,"in","official","oda-interest",0
"GB",2000,"in","official","oofs-capital-repay",354647638.623749
"GB",2000,"in","official","oofs-interest",0
"GB",2000,"out","commercial","fdi-devcountries",0
"GB",2000,"out","official","dfis-out",399007146.109397
"GB",2000,"out","official","oda-out",6459886583.87196
"GB",2000,"out","official","oofs-out",252644574.001175
"GB",2000,"out","private","pda-out",0
"GB",2000,"out","private","remittances-devcountries",0
"GR",2000,"in","official","oda-capital-repay",0
"GR",2000,"in","official","oda-interest",0
"GR",2000,"in","official","oofs-capital-repay",0
"GR",2000,"in","official","oofs-interest",0
"GR",2000,"out","commercial","fdi-devcountries",0
"GR",2000,"out","official","dfis-out",0
"GR",2000,"out","official","oda-out",339415054.60378
"GR",2000,"out","official","oofs-out",3784628.04248463
"GR",2000,"out","private","pda-out",0
"GR",2000,"out","private","remittances-devcountries",0
"HR",2000,"in","official","oda-capital-repay",0
"HR",2000,"in","official","oda-interest",0
"HR",2000,"in","official","oofs-capital-repay",0
"HR",2000,"in","official","oofs-interest",0
"HR",2000,"out","commercial","fdi-devcountries",0
"HR",2000,"out","official","dfis-out",0
"HR",2000,"out","official","oda-out",0
"HR",2000,"out","official","oofs-out",0
"HR",2000,"out","private","pda-out",0
"HR",2000,"out","private","remittances-devcountries",0
"HU",2000,"in","official","oda-capital-repay",0
"HU",2000,"in","official","oda-interest",0
"HU",2000,"in","official","oofs-capital-repay",0
"HU",2000,"in","official","oofs-interest",0
"HU",2000,"out","commercial","fdi-devcountries",0
"HU",2000,"out","official","dfis-out",0
"HU",2000,"out","official","oda-out",0
"HU",2000,"out","official","oofs-out",0
"HU",2000,"out","private","pda-out",0
"HU",2000,"out","private","remittances-devcountries",0
"IE",2000,"in","official","oda-capital-repay",0
"IE",2000,"in","official","oda-interest",0
"IE",2000,"in","official","oofs-capital-repay",0
"IE",2000,"in","official","oofs-interest",0
"IE",2000,"out","commercial","fdi-devcountries",0
