"di_id","aid_type","year","value"
"US","out-oda-net-excl-debt-relief",1994,9.648e+09
"US","out-oda-net-excl-debt-relief",1993,8.762e+09
"US","out-oda-net-excl-debt-relief",1992,1.0734e+10
"US","out-oda-net-excl-debt-relief",1991,2.021e+09
"US","out-oda-net-excl-debt-relief",1990,9.969e+09
"US","out-oda-net-excl-debt-relief",1989,7.64e+09
"US","out-oda-net-excl-debt-relief",1988,1.0063e+10
"US","out-oda-net-excl-debt-relief",1987,9.067e+09
"US","out-oda-net-excl-debt-relief",1986,9.511e+09
"US","out-oda-net-excl-debt-relief",1985,9.366e+09
"US","out-oda-net-excl-debt-relief",1984,8.671e+09
"US","out-oda-net-excl-debt-relief",1983,8.045e+09
"US","out-oda-net-excl-debt-relief",1982,8.128e+09
"US","out-oda-net-excl-debt-relief",1981,5.682e+09
"US","out-oda-net-excl-debt-relief",1980,7.108e+09
"US","out-oda-net-excl-debt-relief",1979,4.651e+09
"US","out-oda-net-excl-debt-relief",1978,5599500000
"US","out-oda-net-excl-debt-relief",1977,4614200000
"US","out-oda-net-excl-debt-relief",1976,4088200000
"US","out-oda-net-excl-debt-relief",1975,4107900000
"US","out-oda-net-excl-debt-relief",1974,3635500000
"US","out-oda-net-excl-debt-relief",1973,2615400000
"US","out-oda-net-excl-debt-relief",1972,3873400000
"US","out-oda-net-excl-debt-relief",1971,2850200000
"US","out-oda-net-excl-debt-relief",1970,3.135e+09
"US","out-oda-net-excl-debt-relief",1969,3.358e+09
"US","out-oda-net-excl-debt-relief",1968,3804400000
"US","out-oda-net-excl-debt-relief",1967,3273600000
"US","out-oda-net-excl-debt-relief",1966,3805700000
"US","out-oda-net-excl-debt-relief",1965,3994400000
"US","out-oda-net-excl-debt-relief",1964,3601400000
"US","out-oda-net-excl-debt-relief",1963,3580300000
"US","out-oda-net-excl-debt-relief",1962,3317200000
"US","out-oda-net-excl-debt-relief",1961,3026100000
"US","out-oda-net-excl-debt-relief",1960,2759800000
"all-donors-total","out-debt-relief",2015,909600000
"all-donors-total","out-debt-relief",2014,980290000
"all-donors-total","out-debt-relief",2013,3642580000
"all-donors-total","out-debt-relief",2012,2999810000
"all-donors-total","out-debt-relief",2011,4139740000
"all-donors-total","out-debt-relief",2010,3932360000
"all-donors-total","out-debt-relief",2009,1747800000
"all-donors-total","out-debt-relief",2008,8979890000
"all-donors-total","out-debt-relief",2007,9.034e+09
"all-donors-total","out-debt-relief",2006,19229540000
"all-donors-total","out-debt-relief",2005,23921330000
"all-donors-total","out-debt-relief",2004,5218770000
"all-donors-total","out-debt-relief",2003,8446280000
"all-donors-total","out-debt-relief",2002,5405620000
"all-donors-total","out-debt-relief",2001,2398370000
"all-donors-total","out-debt-relief",2000,1935600000
"all-donors-total","out-debt-relief",1999,1984930000
"all-donors-total","out-debt-relief",1998,2519990000
"all-donors-total","out-debt-relief",1997,2670390000
"all-donors-total","out-debt-relief",1996,2754710000
"all-donors-total","out-debt-relief",1995,3074180000
"all-donors-total","out-debt-relief",1994,4962730000
"all-donors-total","out-debt-relief",1993,4294240000
"all-donors-total","out-debt-relief",1992,3990030000
"all-donors-total","out-debt-relief",1991,11325340000
"all-donors-total","out-debt-relief",1990,5116180000
"all-donors-total","out-debt-relief",1989,832230000
"all-donors-total","out-debt-relief",1988,706690000
"all-donors-total","out-debt-relief",1987,680040000
"all-donors-total","out-debt-relief",1986,894400000
"all-donors-total","out-debt-relief",1985,507930000
"all-donors-total","out-debt-relief",1984,343370000
"all-donors-total","out-debt-relief",1983,234170000
"all-donors-total","out-debt-relief",1982,250420000
"all-donors-total","out-debt-relief",1981,522670000
"all-donors-total","out-debt-relief",1980,1243420000
"all-donors-total","out-debt-relief",1979,674610000
"all-donors-total","out-debt-relief",1978,861340000
"all-donors-total","out-debt-relief",1977,368960000
"all-donors-total","out-debt-relief",1976,639130000
"all-donors-total","out-debt-relief",1975,517260000
"all-donors-total","out-debt-relief",1974,276310000
"all-donors-total","out-debt-relief",1973,445710000
"all-donors-total","out-debt-relief",1972,529930000
"all-donors-total","out-debt-relief",1971,394910000
"all-donors-total","out-debt-relief",1970,53920000
"all-donors-total","out-debt-relief",1969,36650000
"all-donors-total","out-debt-relief",1968,92130000
"all-donors-total","out-debt-relief",1967,97900000
"all-donors-total","out-debt-relief",1966,41100000
"all-donors-total","out-debt-relief",1965,4.3e+07
"all-donors-total","out-debt-relief",1964,18300000
"all-donors-total","out-debt-relief",1963,1.6e+07
"all-donors-total","out-debt-relief",1962,4e+06
"all-donors-total","out-debt-relief",1961,4e+06
"AT","out-debt-relief",2015,620000
"AT","out-debt-relief",2014,108890000
"AT","out-debt-relief",2013,44890000
"AT","out-debt-relief",2012,105770000
"AT","out-debt-relief",2011,43270000
"AT","out-debt-relief",2010,155120000
"AT","out-debt-relief",2009,58770000
"AT","out-debt-relief",2008,733340000
"AT","out-debt-relief",2007,924500000
"AT","out-debt-relief",2006,756610000
"AT","out-debt-relief",2005,903860000
"AT","out-debt-relief",2004,92920000
"AT","out-debt-relief",2003,38700000
"AT","out-debt-relief",2002,166170000
"AT","out-debt-relief",2001,243690000
"AT","out-debt-relief",2000,55710000
"AT","out-debt-relief",1999,41890000
"AT","out-debt-relief",1998,46190000
"AT","out-debt-relief",1997,36070000
"AT","out-debt-relief",1996,42480000
"AT","out-debt-relief",1995,38540000
"AT","out-debt-relief",1994,24710000
"AT","out-debt-relief",1993,19780000
"AT","out-debt-relief",1992,26030000
"AT","out-debt-relief",1991,4190000
"AT","out-debt-relief",1990,3330000
"AT","out-debt-relief",1988,130000
"AT","out-debt-relief",1987,130000
"AT","out-debt-relief",1986,110000
"AT","out-debt-relief",1985,90000
"AT","out-debt-relief",1984,90000
"AT","out-debt-relief",1983,1e+05
"AT","out-debt-relief",1982,110000
"AT","out-debt-relief",1977,2700000
"AT","out-debt-relief",1976,2920000
"AT","out-debt-relief",1975,3e+06
"AT","out-debt-relief",1974,1500000
"AT","out-debt-relief",1972,1200000
"AT","out-debt-relief",1971,1860000
"AT","out-debt-relief",1970,1410000
"AT","out-debt-relief",1969,1360000
"AU","out-debt-relief",2015,7810000
"AU","out-debt-relief",2012,8390000
"AU","out-debt-relief",2011,12750000
"AU","out-debt-relief",2010,7570000
"AU","out-debt-relief",2009,2960000
"AU","out-debt-relief",2008,256100000
"AU","out-debt-relief",2007,291690000
"AU","out-debt-relief",2006,277120000
"AU","out-debt-relief",2005,20020000
"AU","out-debt-relief",2004,12190000
"AU","out-debt-relief",2003,6870000
"AU","out-debt-relief",2002,4500000
"AU","out-debt-relief",2001,8920000
"AU","out-debt-relief",2000,8360000
"AU","out-debt-relief",1999,4370000
"AU","out-debt-relief",1998,12700000
"AU","out-debt-relief",1997,0
"AU","out-debt-relief",1996,6930000
"AU","out-debt-relief",1995,5190000
"AU","out-debt-relief",1994,4300000
"AU","out-debt-relief",1993,4640000
"AU","out-debt-relief",1992,4190000
"AU","out-debt-relief",1979,2e+05
"BE","out-debt-relief",2015,20000
"BE","out-debt-relief",2014,7660000
"BE","out-debt-relief",2013,12700000
"BE","out-debt-relief",2012,272030000
"BE","out-debt-relief",2011,135960000
"BE","out-debt-relief",2010,552270000
"BE","out-debt-relief",2009,104130000
"BE","out-debt-relief",2008,100710000
"BE","out-debt-relief",2007,184890000
"BE","out-debt-relief",2006,398220000
"BE","out-debt-relief",2005,471730000
"BE","out-debt-relief",2004,206430000
"BE","out-debt-relief",2003,752690000
"BE","out-debt-relief",2002,163260000
"BE","out-debt-relief",2001,49670000
"BE","out-debt-relief",2000,31630000
"BE","out-debt-relief",1999,34410000
"BE","out-debt-relief",1998,117470000
"BE","out-debt-relief",1997,50880000
"BE","out-debt-relief",1996,58180000
"BE","out-debt-relief",1995,56750000
"BE","out-debt-relief",1994,76920000
"BE","out-debt-relief",1993,5470000
"BE","out-debt-relief",1992,32650000
"BE","out-debt-relief",1991,2420000
"BE","out-debt-relief",1981,3540000
"BE","out-debt-relief",1980,3800000
"BE","out-debt-relief",1968,240000
"CA","out-debt-relief",2012,197580000
"CA","out-debt-relief",2011,3740000
"CA","out-debt-relief",2010,57280000
"CA","out-debt-relief",2009,48230000
"CA","out-debt-relief",2008,142750000
"CA","out-debt-relief",2007,14910000
"CA","out-debt-relief",2006,260440000
"CA","out-debt-relief",2005,454770000
"CA","out-debt-relief",2004,73990000
"CA","out-debt-relief",2003,95650000
"CA","out-debt-relief",2002,264240000
"CA","out-debt-relief",2001,11240000
"CA","out-debt-relief",2000,12260000
"CA","out-debt-relief",1999,56870000
"CA","out-debt-relief",1998,93280000
"CA","out-debt-relief",1997,13630000
"CA","out-debt-relief",1996,119280000
"CA","out-debt-relief",1995,97490000
"CA","out-debt-relief",1994,4860000
"CA","out-debt-relief",1993,183640000
"CA","out-debt-relief",1990,575490000
"CA","out-debt-relief",1988,55310000
"CA","out-debt-relief",1986,110000
"CA","out-debt-relief",1985,3240000
"CA","out-debt-relief",1984,6e+05
"CA","out-debt-relief",1983,230000
"CA","out-debt-relief",1981,3090000
"CA","out-debt-relief",1978,204220000
"CA","out-debt-relief",1976,1150000
"CA","out-debt-relief",1970,2890000
"CA","out-debt-relief",1968,1070000
"CH","out-debt-relief",2012,15140000
"CH","out-debt-relief",2011,77810000
"CH","out-debt-relief",2010,30340000
"CH","out-debt-relief",2009,162850000
"CH","out-debt-relief",2008,98860000
"CH","out-debt-relief",2007,64030000
"CH","out-debt-relief",2006,98060000
"CH","out-debt-relief",2005,223980000
"CH","out-debt-relief",2004,8240000
"CH","out-debt-relief",2003,37060000
"CH","out-debt-relief",2002,480000
"CH","out-debt-relief",2000,5880000
"CH","out-debt-relief",1999,18810000
"CH","out-debt-relief",1998,9920000
"CH","out-debt-relief",1997,0
"CH","out-debt-relief",1996,32200000
"CH","out-debt-relief",1995,57850000
"CH","out-debt-relief",1994,30310000
"CH","out-debt-relief",1993,33070000
"CH","out-debt-relief",1992,41890000
"CH","out-debt-relief",1991,132810000
"CH","out-debt-relief",1978,2820000
"CH","out-debt-relief",1977,72060000
"CH","out-debt-relief",1976,6140000
"CH","out-debt-relief",1975,10550000
"CZ","out-debt-relief",2009,3070000
"CZ","out-debt-relief",2008,1200000
"CZ","out-debt-relief",2007,11330000
"CZ","out-debt-relief",2006,14730000
"CZ","out-debt-relief",2005,9600000
"CZ","out-debt-relief",2004,10730000
"CZ","out-debt-relief",2003,8780000
"CZ","out-debt-relief",2002,11610000
"dac-countries-total","out-debt-relief",2015,493560000
"dac-countries-total","out-debt-relief",2014,740230000
"dac-countries-total","out-debt-relief",2013,3642580000
"dac-countries-total","out-debt-relief",2012,2991870000
"dac-countries-total","out-debt-relief",2011,4124230000
"dac-countries-total","out-debt-relief",2010,3909840000
"dac-countries-total","out-debt-relief",2009,1589120000
"dac-countries-total","out-debt-relief",2008,8851410000
"dac-countries-total","out-debt-relief",2007,9.034e+09
"dac-countries-total","out-debt-relief",2006,19179380000
"dac-countries-total","out-debt-relief",2005,23921330000
"dac-countries-total","out-debt-relief",2004,5218770000
"dac-countries-total","out-debt-relief",2003,8446280000
"dac-countries-total","out-debt-relief",2002,5405620000
"dac-countries-total","out-debt-relief",2001,2398370000
"dac-countries-total","out-debt-relief",2000,1935600000
"dac-countries-total","out-debt-relief",1999,1984930000
"dac-countries-total","out-debt-relief",1998,2519990000
"dac-countries-total","out-debt-relief",1997,2670390000
"dac-countries-total","out-debt-relief",1996,2754710000
"dac-countries-total","out-debt-relief",1995,3074180000
"dac-countries-total","out-debt-relief",1994,4962730000
"dac-countries-total","out-debt-relief",1993,4294240000
"dac-countries-total","out-debt-relief",1992,3990030000
"dac-countries-total","out-debt-relief",1991,11325340000
"dac-countries-total","out-debt-relief",1990,5116180000
"dac-countries-total","out-debt-relief",1989,832230000
"dac-countries-total","out-debt-relief",1988,706690000
"dac-countries-total","out-debt-relief",1987,680040000
"dac-countries-total","out-debt-relief",1986,894400000
"dac-countries-total","out-debt-relief",1985,507930000
"dac-countries-total","out-debt-relief",1984,343370000
"dac-countries-total","out-debt-relief",1983,234170000
"dac-countries-total","out-debt-relief",1982,250420000
"dac-countries-total","out-debt-relief",1981,522670000
"dac-countries-total","out-debt-relief",1980,1243420000
"dac-countries-total","out-debt-relief",1979,674610000
"dac-countries-total","out-debt-relief",1978,861340000
"dac-countries-total","out-debt-relief",1977,368960000
"dac-countries-total","out-debt-relief",1976,639130000
"dac-countries-total","out-debt-relief",1975,517260000
"dac-countries-total","out-debt-relief",1974,276310000
"dac-countries-total","out-debt-relief",1973,445710000
"dac-countries-total","out-debt-relief",1972,529930000
"dac-countries-total","out-debt-relief",1971,394910000
"dac-countries-total","out-debt-relief",1970,53920000
"dac-countries-total","out-debt-relief",1969,36650000
"dac-countries-total","out-debt-relief",1968,92130000
"dac-countries-total","out-debt-relief",1967,97900000
"dac-countries-total","out-debt-relief",1966,41100000
"dac-countries-total","out-debt-relief",1965,4.3e+07
"dac-countries-total","out-debt-relief",1964,18300000
"dac-countries-total","out-debt-relief",1963,1.6e+07
"dac-countries-total","out-debt-relief",1962,4e+06
"dac-countries-total","out-debt-relief",1961,4e+06
"dac-eu-members-total","out-debt-relief",2015,431520000
"dac-eu-members-total","out-debt-relief",2014,680890000
"dac-eu-members-total","out-debt-relief",2013,1258630000
"dac-eu-members-total","out-debt-relief",2012,2708550000
"dac-eu-members-total","out-debt-relief",2011,2874760000
"dac-eu-members-total","out-debt-relief",2010,3595630000
"dac-eu-members-total","out-debt-relief",2009,2041490000
"dac-eu-members-total","out-debt-relief",2008,6376340000
"dac-eu-members-total","out-debt-relief",2007,6919370000
"dac-eu-members-total","out-debt-relief",2006,13672480000
"dac-eu-members-total","out-debt-relief",2005,14646450000
"dac-eu-members-total","out-debt-relief",2004,4695540000
"dac-eu-members-total","out-debt-relief",2003,5997810000
"dac-eu-members-total","out-debt-relief",2002,4114010000
"dac-eu-members-total","out-debt-relief",2001,1796030000
"dac-eu-members-total","out-debt-relief",2000,1360580000
"dac-eu-members-total","out-debt-relief",1999,1539920000
"dac-eu-members-total","out-debt-relief",1998,1938410000
"dac-eu-members-total","out-debt-relief",1997,2330780000
"dac-eu-members-total","out-debt-relief",1996,2437450000
"dac-eu-members-total","out-debt-relief",1995,2278490000
"dac-eu-members-total","out-debt-relief",1994,4079100000
"dac-eu-members-total","out-debt-relief",1993,2433100000
"dac-eu-members-total","out-debt-relief",1992,2716620000
"dac-eu-members-total","out-debt-relief",1991,1772270000
"dac-eu-members-total","out-debt-relief",1990,2979070000
"dac-eu-members-total","out-debt-relief",1989,689750000
"dac-eu-members-total","out-debt-relief",1988,483480000
"dac-eu-members-total","out-debt-relief",1987,515960000
"dac-eu-members-total","out-debt-relief",1986,671780000
"dac-eu-members-total","out-debt-relief",1985,446530000
"dac-eu-members-total","out-debt-relief",1984,278680000
"dac-eu-members-total","out-debt-relief",1983,197280000
"dac-eu-members-total","out-debt-relief",1982,169630000
"dac-eu-members-total","out-debt-relief",1981,394910000
"dac-eu-members-total","out-debt-relief",1980,1207830000
"dac-eu-members-total","out-debt-relief",1979,632210000
"dac-eu-members-total","out-debt-relief",1978,573820000
"dac-eu-members-total","out-debt-relief",1977,215570000
"dac-eu-members-total","out-debt-relief",1976,262380000
"dac-eu-members-total","out-debt-relief",1975,266730000
"dac-eu-members-total","out-debt-relief",1974,183740000
"dac-eu-members-total","out-debt-relief",1973,332490000
"dac-eu-members-total","out-debt-relief",1972,420910000
"dac-eu-members-total","out-debt-relief",1971,129060000
"dac-eu-members-total","out-debt-relief",1970,19070000
"dac-eu-members-total","out-debt-relief",1969,23600000
"dac-eu-members-total","out-debt-relief",1968,45560000
"dac-eu-members-total","out-debt-relief",1967,35200000
"dac-eu-members-total","out-debt-relief",1966,11800000
"dac-eu-members-total","out-debt-relief",1965,14700000
"dac-eu-members-total","out-debt-relief",1964,17900000
"dac-eu-members-total","out-debt-relief",1963,1.6e+07
"dac-eu-members-total","out-debt-relief",1962,4e+06
"dac-eu-members-total","out-debt-relief",1961,4e+06
"DE","out-debt-relief",2015,43620000
"DE","out-debt-relief",2014,464490000
"DE","out-debt-relief",2013,130960000
"DE","out-debt-relief",2012,544570000
"DE","out-debt-relief",2011,276180000
"DE","out-debt-relief",2010,132870000
"DE","out-debt-relief",2009,85120000
"DE","out-debt-relief",2008,2564260000
"DE","out-debt-relief",2007,2828160000
"DE","out-debt-relief",2006,2662140000
"DE","out-debt-relief",2005,3482300000
"DE","out-debt-relief",2004,492800000
"DE","out-debt-relief",2003,1236880000
"DE","out-debt-relief",2002,687910000
"DE","out-debt-relief",2001,125510000
"DE","out-debt-relief",2000,176150000
"DE","out-debt-relief",1999,88800000
"DE","out-debt-relief",1998,182410000
"DE","out-debt-relief",1997,320460000
"DE","out-debt-relief",1996,684310000
"DE","out-debt-relief",1995,368610000
"DE","out-debt-relief",1994,560550000
"DE","out-debt-relief",1993,608450000
"DE","out-debt-relief",1992,885080000
"DE","out-debt-relief",1991,560970000
"DE","out-debt-relief",1990,1557840000
"DE","out-debt-relief",1989,140960000
"DE","out-debt-relief",1988,53570000
"DE","out-debt-relief",1987,41970000
"DE","out-debt-relief",1986,313640000
"DE","out-debt-relief",1985,193090000
"DE","out-debt-relief",1984,44570000
"DE","out-debt-relief",1983,115090000
"DE","out-debt-relief",1982,79760000
"DE","out-debt-relief",1981,160510000
"DE","out-debt-relief",1980,911860000
"DE","out-debt-relief",1979,327410000
"DE","out-debt-relief",1978,85940000
"DE","out-debt-relief",1977,72950000
"DE","out-debt-relief",1976,144780000
"DE","out-debt-relief",1975,179820000
"DE","out-debt-relief",1974,91420000
"DE","out-debt-relief",1973,156020000
"DE","out-debt-relief",1972,89700000
"DE","out-debt-relief",1971,45530000
"DE","out-debt-relief",1970,26740000
"DK","out-debt-relief",2015,60000
"DK","out-debt-relief",2014,230000
"DK","out-debt-relief",2013,570000
"DK","out-debt-relief",2012,910000
"DK","out-debt-relief",2011,1090000
"DK","out-debt-relief",2010,47260000
"DK","out-debt-relief",2009,35320000
"DK","out-debt-relief",2008,96070000
"DK","out-debt-relief",2007,123290000
"DK","out-debt-relief",2006,113380000
"DK","out-debt-relief",2005,30080000
"DK","out-debt-relief",2004,19940000
"DK","out-debt-relief",2003,3570000
"DK","out-debt-relief",2002,48750000
"DK","out-debt-relief",2001,19710000
"DK","out-debt-relief",2000,10550000
"DK","out-debt-relief",1999,12740000
"DK","out-debt-relief",1998,45810000
"DK","out-debt-relief",1997,2.4e+07
"DK","out-debt-relief",1996,15480000
"DK","out-debt-relief",1995,0
"DK","out-debt-relief",1994,56600000
"DK","out-debt-relief",1993,5060000
"DK","out-debt-relief",1992,20930000
"DK","out-debt-relief",1991,6380000
"DK","out-debt-relief",1990,20060000
"DK","out-debt-relief",1989,33290000
"DK","out-debt-relief",1988,8520000
"DK","out-debt-relief",1987,60030000
"DK","out-debt-relief",1986,126820000
"DK","out-debt-relief",1985,13630000
"DK","out-debt-relief",1984,50000
"DK","out-debt-relief",1983,110000
"DK","out-debt-relief",1982,970000
"DK","out-debt-relief",1981,2210000
"DK","out-debt-relief",1980,8830000
"DK","out-debt-relief",1979,89080000
"DK","out-debt-relief",1975,2400000
"DK","out-debt-relief",1974,3760000
"DK","out-debt-relief",1969,-250000
"ES","out-debt-relief",2015,121680000
"ES","out-debt-relief",2013,243690000
"ES","out-debt-relief",2012,75780000
"ES","out-debt-relief",2011,30400000
"ES","out-debt-relief",2010,339080000
"ES","out-debt-relief",2009,96410000
"ES","out-debt-relief",2008,341520000
"ES","out-debt-relief",2007,242630000
"ES","out-debt-relief",2006,514940000
"ES","out-debt-relief",2005,624270000
"ES","out-debt-relief",2004,217640000
"ES","out-debt-relief",2003,105850000
"ES","out-debt-relief",2002,118090000
"ES","out-debt-relief",2001,389470000
"ES","out-debt-relief",2000,16790000
"ES","out-debt-relief",1999,60770000
"ES","out-debt-relief",1998,118760000
"ES","out-debt-relief",1997,93750000
"ES","out-debt-relief",1996,120450000
"ES","out-debt-relief",1995,61020000
"ES","out-debt-relief",1994,66970000
"ES","out-debt-relief",1993,3190000
"EU","out-debt-relief",2013,0
"EU","out-debt-relief",2012,7940000
"EU","out-debt-relief",2011,15510000
"EU","out-debt-relief",2010,22520000
"EU","out-debt-relief",2009,158680000
"EU","out-debt-relief",2008,128480000
"FI","out-debt-relief",2008,2140000
"FI","out-debt-relief",2005,150420000
"FI","out-debt-relief",2004,24930000
"FI","out-debt-relief",2002,30000
"FI","out-debt-relief",2001,1170000
"FI","out-debt-relief",1999,1380000
"FI","out-debt-relief",1998,40000
"FI","out-debt-relief",1995,2280000
"FI","out-debt-relief",1993,18800000
"FI","out-debt-relief",1992,51070000
"FI","out-debt-relief",1991,7070000
"FI","out-debt-relief",1990,9760000
"FI","out-debt-relief",1989,20240000
"FI","out-debt-relief",1988,42660000
"FI","out-debt-relief",1980,830000
"FI","out-debt-relief",1979,45640000
"FI","out-debt-relief",1977,1090000
"FR","out-debt-relief",2015,139150000
"FR","out-debt-relief",2014,30020000
"FR","out-debt-relief",2013,696130000
"FR","out-debt-relief",2012,1474580000
"FR","out-debt-relief",2011,1250870000
"FR","out-debt-relief",2010,1476720000
"FR","out-debt-relief",2009,1405250000
"FR","out-debt-relief",2008,973750000
"FR","out-debt-relief",2007,1497570000
"FR","out-debt-relief",2006,3500800000
"FR","out-debt-relief",2005,3363550000
"FR","out-debt-relief",2004,1753680000
"FR","out-debt-relief",2003,2718750000
"FR","out-debt-relief",2002,1354800000
"FR","out-debt-relief",2001,462080000
"FR","out-debt-relief",2000,479520000
"FR","out-debt-relief",1999,841490000
"FR","out-debt-relief",1998,706530000
"FR","out-debt-relief",1997,1121780000
"FR","out-debt-relief",1996,944020000
"FR","out-debt-relief",1995,1099120000
"FR","out-debt-relief",1994,2089220000
"FR","out-debt-relief",1993,987620000
"FR","out-debt-relief",1992,896330000
"FR","out-debt-relief",1991,814300000
"FR","out-debt-relief",1990,936970000
"FR","out-debt-relief",1989,424450000
"FR","out-debt-relief",1988,116440000
"FR","out-debt-relief",1987,158670000
"FR","out-debt-relief",1986,120220000
"FR","out-debt-relief",1985,170440000
"FR","out-debt-relief",1984,179030000
"FR","out-debt-relief",1983,9940000
"FR","out-debt-relief",1982,25240000
"FR","out-debt-relief",1981,124290000
"FR","out-debt-relief",1980,1.5e+07
"FR","out-debt-relief",1979,-7250000
"FR","out-debt-relief",1978,29700000
"FR","out-debt-relief",1977,24200000
"FR","out-debt-relief",1976,17800000
"FR","out-debt-relief",1975,17200000
"FR","out-debt-relief",1974,2.5e+07
"FR","out-debt-relief",1973,35950000
"FR","out-debt-relief",1972,218220000
"FR","out-debt-relief",1971,1.7e+07
"FR","out-debt-relief",1970,7300000
"FR","out-debt-relief",1968,-2100000
"FR","out-debt-relief",1967,35200000
"FR","out-debt-relief",1966,11800000
"FR","out-debt-relief",1965,14700000
"FR","out-debt-relief",1964,17900000
"FR","out-debt-relief",1963,1.6e+07
"FR","out-debt-relief",1962,4e+06
"FR","out-debt-relief",1961,4e+06
"g7-countries-total","out-debt-relief",2015,300430000
"g7-countries-total","out-debt-relief",2014,542160000
"g7-countries-total","out-debt-relief",2013,3255420000
"g7-countries-total","out-debt-relief",2012,2372350000
"g7-countries-total","out-debt-relief",2011,3493690000
"g7-countries-total","out-debt-relief",2010,2260060000
"g7-countries-total","out-debt-relief",2009,1072930000
"g7-countries-total","out-debt-relief",2008,7044460000
"g7-countries-total","out-debt-relief",2007,6663110000
"g7-countries-total","out-debt-relief",2006,16379430000
"g7-countries-total","out-debt-relief",2005,21079620000
"g7-countries-total","out-debt-relief",2004,3667080000
"g7-countries-total","out-debt-relief",2003,7042340000
"g7-countries-total","out-debt-relief",2002,4570490000
"g7-countries-total","out-debt-relief",2001,1535870000
"g7-countries-total","out-debt-relief",2000,1578750000
"g7-countries-total","out-debt-relief",1999,1547430000
"g7-countries-total","out-debt-relief",1998,1908780000
"g7-countries-total","out-debt-relief",1997,2167660000
"g7-countries-total","out-debt-relief",1996,2118250000
"g7-countries-total","out-debt-relief",1995,2488330000
"g7-countries-total","out-debt-relief",1994,4426130000
"g7-countries-total","out-debt-relief",1993,3973360000
"g7-countries-total","out-debt-relief",1992,3516590000
"g7-countries-total","out-debt-relief",1991,10895040000
"g7-countries-total","out-debt-relief",1990,4926250000
"g7-countries-total","out-debt-relief",1989,753300000
"g7-countries-total","out-debt-relief",1988,609210000
"g7-countries-total","out-debt-relief",1987,587520000
"g7-countries-total","out-debt-relief",1986,704400000
"g7-countries-total","out-debt-relief",1985,475180000
"g7-countries-total","out-debt-relief",1984,330550000
"g7-countries-total","out-debt-relief",1983,203650000
"g7-countries-total","out-debt-relief",1982,235750000
"g7-countries-total","out-debt-relief",1981,504760000
"g7-countries-total","out-debt-relief",1980,1130820000
"g7-countries-total","out-debt-relief",1979,402330000
"g7-countries-total","out-debt-relief",1978,423980000
"g7-countries-total","out-debt-relief",1977,237400000
"g7-countries-total","out-debt-relief",1976,575840000
"g7-countries-total","out-debt-relief",1975,484310000
"g7-countries-total","out-debt-relief",1974,260920000
"g7-countries-total","out-debt-relief",1973,438060000
"g7-countries-total","out-debt-relief",1972,527590000
"g7-countries-total","out-debt-relief",1971,381640000
"g7-countries-total","out-debt-relief",1970,51030000
"g7-countries-total","out-debt-relief",1969,35390000
"g7-countries-total","out-debt-relief",1968,79690000
"g7-countries-total","out-debt-relief",1967,97900000
"g7-countries-total","out-debt-relief",1966,41100000
"g7-countries-total","out-debt-relief",1965,4.3e+07
"g7-countries-total","out-debt-relief",1964,18300000
"g7-countries-total","out-debt-relief",1963,1.6e+07
"g7-countries-total","out-debt-relief",1962,4e+06
"g7-countries-total","out-debt-relief",1961,4e+06
"GB","out-debt-relief",2014,5320000
"GB","out-debt-relief",2013,64670000
"GB","out-debt-relief",2012,112450000
"GB","out-debt-relief",2011,181600000
"GB","out-debt-relief",2010,163800000
"GB","out-debt-relief",2009,42590000
"GB","out-debt-relief",2008,549300000
"GB","out-debt-relief",2007,70200000
"GB","out-debt-relief",2006,3503010000
"GB","out-debt-relief",2005,3529560000
"GB","out-debt-relief",2004,812440000
"GB","out-debt-relief",2003,1.06e+08
"GB","out-debt-relief",2002,602930000
"GB","out-debt-relief",2001,361470000
"GB","out-debt-relief",2000,155100000
"GB","out-debt-relief",1999,113410000
"GB","out-debt-relief",1998,113730000
"GB","out-debt-relief",1997,287750000
"GB","out-debt-relief",1996,73890000
"GB","out-debt-relief",1995,126140000
"GB","out-debt-relief",1994,75520000
"GB","out-debt-relief",1993,50690000
"GB","out-debt-relief",1992,125660000
"GB","out-debt-relief",1991,55210000
"GB","out-debt-relief",1990,48530000
"GB","out-debt-relief",1989,38910000
"GB","out-debt-relief",1988,44270000
"GB","out-debt-relief",1987,42930000
"GB","out-debt-relief",1986,42800000
"GB","out-debt-relief",1985,37790000
"GB","out-debt-relief",1984,34460000
"GB","out-debt-relief",1983,37140000
"GB","out-debt-relief",1982,44800000
"GB","out-debt-relief",1981,75070000
"GB","out-debt-relief",1980,159110000
"GB","out-debt-relief",1979,44410000
"GB","out-debt-relief",1978,15200000
"GB","out-debt-relief",1977,46720000
"GB","out-debt-relief",1976,29560000
"GB","out-debt-relief",1975,20910000
"GB","out-debt-relief",1974,27730000
"GB","out-debt-relief",1973,9150000
"GB","out-debt-relief",1972,95690000
"GB","out-debt-relief",1971,10610000
"GB","out-debt-relief",1970,-7540000
"GB","out-debt-relief",1969,-7430000
"GB","out-debt-relief",1968,-6280000
"IE","out-debt-relief",2005,360000
"IE","out-debt-relief",2004,310000
"IE","out-debt-relief",2002,20000
"IE","out-debt-relief",2001,10820000
"IE","out-debt-relief",1997,2080000
"IS","out-debt-relief",2011,170000
"IT","out-debt-relief",2015,80830000
